policy_id,attack_id,attack_type,category,severity,attack_applied,poisoned_hash
CSP-COM-014,"ATT-0353,ATT-0333,ATT-0351,ATT-0335","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Medium,High,Medium,High",True,fbb390579e5ecb0d90078b534387bac2df99a5d95db86198c1d1fbf0d008688b
CSP-COM-015,"ATT-0342,ATT-0338,ATT-0339","Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication","High,Medium,Medium",True,0382026c6908d38fd60a64b2c989f8023e77598bd6444b2930ee0bccb3bb5d90
CSP-COM-016,"ATT-0347,ATT-0349,ATT-0341,ATT-0342,ATT-0352","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Critical,Critical,High,High,Medium",True,3b45d18b51e2bb5e208385a755a3fc426fbe5ea26ced1a18343a4ff519564af1
CSP-COM-017,"ATT-0350,ATT-0333,ATT-0344,ATT-0331,ATT-0341","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Critical,High,High,High,High",True,c7dcee55f6936dead8bc8a823c342acbad5f933dea4bcbf2018bda4964ce81b3
CSP-COM-018,"ATT-0344,ATT-0333,ATT-0342,ATT-0354,ATT-0331","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","High,High,High,Medium,High",True,4c1551defc40bc196033d31439d325a16c203a314b5321689b20a45ba6f11a0d
CSP-COM-019,"ATT-0346,ATT-0353,ATT-0341,ATT-0355","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Critical,Medium,High,Medium",True,53e3ffeaecb05b28f15e5600a17c62fba215f13626033e36f76a873255601226
CSP-COM-020,"ATT-0351,ATT-0334,ATT-0355","Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication","Medium,High,Medium",True,c25ffe4086eb9af36fd4992749a278c497b1a82c1db1c27fd4f2a3c0ae0bed73
CSP-COM-021,"ATT-0346,ATT-0353,ATT-0349","Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication","Critical,Medium,Critical",True,e492c6b0c753fb31cd79168bb20ced7b98ffe145d94e04e97fb03fa2c46322bf
CSP-COM-022,"ATT-0350,ATT-0352,ATT-0343,ATT-0344","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Critical,Medium,High,High",True,46024d3aefe4b9074754f8ecf98e8819afc1b372c25c806a16dc3b80eb8884e8
CSP-COM-023,"ATT-0343,ATT-0345,ATT-0333","Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication","High,High,High",True,260285ca78e912c3c730a4ff3005de865988f5a14bab0044b184e44129a862c2
CSP-COM-024,"ATT-0336,ATT-0338,ATT-0347,ATT-0341","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Medium,Medium,Critical,High",True,a34f99c1d93987d24bc5e5f9b84a932ae1921b6f96a747bb928a6da4c69ad600
CSP-COM-025,"ATT-0353,ATT-0351,ATT-0352,ATT-0334","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Customer_Communication,Customer_Communication,Customer_Communication,Customer_Communication","Medium,Medium,Medium,High",True,b901c76c37b2a14989886549a7b64c7e60fdc0c96d91482606c809dc8e42abcd
CSP-DAT-001,"ATT-0273,ATT-0323,ATT-0322,ATT-0272","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,Critical,High",True,3ea22e753ef6a58f033b149fef2ee939f943d1c4f74947b76a141802aa441e42
CSP-DAT-002,"ATT-0027,ATT-0311,ATT-0273,ATT-0272","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High,High",True,102a6797998e4070acf424cfd421a63541f4b898b18328973e6e7305ea970375
CSP-DAT-003,"ATT-0286,ATT-0275,ATT-0293,ATT-0274","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,Medium,High",True,3c02418a83897ae8a076efaf20fc805a38ab25379299942b5f9eba681dbfff9c
CSP-DAT-004,"ATT-0026,ATT-0297,ATT-0313","Password_Management,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling","High,High,High",True,15119f3b2626c594f075d12e0eb82492ba90134e12a7c620d185403e67aaf7f1
CSP-DAT-005,"ATT-0275,ATT-0324,ATT-0272,ATT-0325","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,High,Critical",True,72f53dff749ae8cab562abe320a0c87ec128d6dcd438897c551d40d0e8a22af2
CSP-DAT-006,"ATT-0301,ATT-0294,ATT-0292,ATT-0305","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Medium,Medium,Critical",True,dec79da1bc2d74dee7c9fb50a857ed7390e6ad85593e76661940164ea44b6689
CSP-DAT-007,"ATT-0281,ATT-0271,ATT-0272,ATT-0275,ATT-0273","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,High,High,High,High",True,20f7adabb7fb23d0d5acd4d7f8ee5403808c9ade10398be2dd71e21ee8997827
CSP-DAT-008,"ATT-0280,ATT-0276,ATT-0277,ATT-0285,ATT-0282","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,Critical,Medium,Medium",True,46ac68d6f82247678a4486cfa861ed24df431048d2fae6555323654030496559
CSP-DAT-009,"ATT-0307,ATT-0308,ATT-0276,ATT-0277","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,Critical,Critical",True,2d0fa9d3a356957b7a5fcf8cac2dd651b802e35b0227e2b0f378ab06ada54328
CSP-DAT-010,"ATT-0304,ATT-0297,ATT-0302,ATT-0305,ATT-0299","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,High,Critical,Critical,High",True,caa82cda7474f8e23a3afd46d779435c44a0482b25c00af671676e8f51f38abe
CSP-DAT-011,"ATT-0011,ATT-0302,ATT-0292,ATT-0305","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,Medium,Critical",True,7a58ed5d1eafc40a87216b3c4a9ca72b819672927b9d57f72be76d025a07ea3e
CSP-DAT-012,"ATT-0313,ATT-0272,ATT-0287,ATT-0289,ATT-0028","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","High,High,High,High,High",True,dd9ea63aa36b98084a68a02cd2476920e935b3ac0a6a47fc2d788f942ac76d12
CSP-DAT-013,"ATT-0330,ATT-0306,ATT-0310,ATT-0329,ATT-0326","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Critical,Critical,Medium,Medium",True,a787cb23f50573df9dc07509edfee4a3fff4792642169688d63534ccbf0a2af6
CSP-DAT-014,"ATT-0287,ATT-0015,ATT-0279","Customer_Data_Handling,Password_Management,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling","High,Critical,Critical",True,6cafefdfb229f3d997aeee477ffd2ca9b9a72709ace4c5eb88cf6a37c909b8e4
CSP-DAT-015,"ATT-0306,ATT-0292,ATT-0291,ATT-0309","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Medium,Medium,Critical",True,fef39da4d001b4b321c409e1da33b67518ad6661d276dfa6f1ace67dc5be5b23
CSP-DAT-016,"ATT-0280,ATT-0313,ATT-0030,ATT-0277,ATT-0284","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Critical,High,High,Critical,Medium",True,d510aece2a2f2c6bc3f4a41b7cf4aa23efa770e16fbc01c82906838950324eb0
CSP-DAT-017,"ATT-0277,ATT-0301,ATT-0302,ATT-0273,ATT-0280","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,Critical,High,Critical",True,67192512f9d330c006639c14884ba4bfbb60a0bec7e51d395ddb0d297d58ca5b
CSP-DAT-018,"ATT-0015,ATT-0272,ATT-0274,ATT-0011,ATT-0300","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Critical,High,High,Critical,High",True,bd2a20107152ffa626b3db7bd146ab6ba76c70c2569141368dcccfb2b65eae11
CSP-DAT-019,"ATT-0287,ATT-0294,ATT-0291,ATT-0295","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Medium,Medium,Medium",True,c513a7071ecde49273b13baa1101329bd7f929984c7ad2984e1115f103c51c3c
CSP-DAT-020,"ATT-0280,ATT-0027,ATT-0312,ATT-0311","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Critical,High,High,High",True,8c9ff7b320260a5621bb31916a5c0bd7d0d8bc7f2c5c1180f714946b57632326
CSP-DAT-021,"ATT-0316,ATT-0303,ATT-0320,ATT-0332,ATT-0326","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Communication,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Communication,Customer_Data_Handling","High,Critical,High,High,Medium",True,42a0c19eea2934a0ae9d58f88e2dd07fa8e4574d8fa35fb4b48e0ada27f7cf9b
CSP-DAT-022,"ATT-0299,ATT-0298,ATT-0289","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High",True,1c8d6347084019682ba7efa11762f7b5a85fe7058614580f32e61ca98c44c028
CSP-DAT-023,"ATT-0275,ATT-0274,ATT-0328,ATT-0329,ATT-0273","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,Medium,Medium,High",True,b402bb938e52150c64f0daa00e93da1591ec003c049841c18ce880163d82ff65
CSP-DAT-024,"ATT-0276,ATT-0279,ATT-0288","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,High",True,d062a5ed835c1a6fec397ce0e7f07b902a8f53e9abd614d758186b7f39b0346d
CSP-DAT-025,"ATT-0329,ATT-0328,ATT-0012,ATT-0298,ATT-0297","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Medium,Medium,Critical,High,High",True,55318e5a89fbed26f77066c777deb7446928a0160dddfab97f4525822165c4c9
CS-AIG-001,"ATT-0385,ATT-0364,ATT-0402,ATT-0403,ATT-0382","Incident_Response,Incident_Response,AI_Governance,AI_Governance,Incident_Response","Incident_Response,Incident_Response,AI_Governance,AI_Governance,Incident_Response","Critical,High,Critical,Critical,Critical",True,f367278f1b6c1a68a2781f5a89c99aece760677bd7efbdd4a209ac724390c173
CS-AIG-002,"ATT-0357,ATT-0029,ATT-0028,ATT-0356","Incident_Response,Password_Management,Password_Management,Incident_Response","Incident_Response,Password_Management,Password_Management,Incident_Response","High,High,High,High",True,9070efbdb2ee8250e2298198d8de333565d7fa92275a5db87b23ef9de5a2be0a
CS-AIG-003,"ATT-0026,ATT-0027,ATT-0362,ATT-0364,ATT-0363","Password_Management,Password_Management,Incident_Response,Incident_Response,Incident_Response","Password_Management,Password_Management,Incident_Response,Incident_Response,Incident_Response","High,High,High,High,High",True,99d4cf5eb2f349b3d78fe1794b55b76c761b7621aacdd2bf7db8ab5485031a3a
CS-AIG-004,"ATT-0294,ATT-0293,ATT-0026,ATT-0385,ATT-0029","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Incident_Response,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Incident_Response,Password_Management","Medium,Medium,High,Critical,High",True,bcdb5833b298037ceb907e10aeb236121c5cde5652e982be4fed5016c61f1510
CS-AIG-005,"ATT-0378,ATT-0203,ATT-0380","Incident_Response,Visitor_Management,Incident_Response","Incident_Response,Visitor_Management,Incident_Response","High,Medium,High",True,5c4a7b160b6b8be3d56bc3b8e68bab1458432704e3d2bc53080bd3045daa2765
CS-AIG-006,"ATT-0294,ATT-0295,ATT-0291,ATT-0292,ATT-0029","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Medium,Medium,Medium,Medium,High",True,bef92cb7f868ffc6b112d07dff9e41f5c4ea2d2a5fbc9a86f389aca0fa1c0959
CS-AIG-007,"ATT-0409,ATT-0407,ATT-0384,ATT-0382,ATT-0408","AI_Governance,AI_Governance,Incident_Response,Incident_Response,AI_Governance","AI_Governance,AI_Governance,Incident_Response,Incident_Response,AI_Governance","High,High,Critical,Critical,High",True,e7ccedcfabc4291466c2a8358171264bc88b7b04dd9a3094285abe579a0b5ef6
CS-AIG-008,"ATT-0385,ATT-0028,ATT-0382,ATT-0363","Incident_Response,Password_Management,Incident_Response,Incident_Response","Incident_Response,Password_Management,Incident_Response,Incident_Response","Critical,High,Critical,High",True,e0041fe8079f6a0241b8a710689869a5b6d03929afd47f8c6328da8a55fab002
CS-AIG-009,"ATT-0370,ATT-0378,ATT-0369,ATT-0376","Incident_Response,Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Incident_Response","High,High,High,High",True,c64ad8335bf83341e27bfbe03591bdfdb324ad596c53de20f992af57a4c31a4c
CS-AIG-010,"ATT-0362,ATT-0361,ATT-0053,ATT-0054","Incident_Response,Incident_Response,Password_Management,Password_Management","Incident_Response,Incident_Response,Password_Management,Password_Management","High,High,High,High",True,9236347a2f369d0a0dfa1bedbc6270a351b69da747e74cc3fa49c58ab9a1468a
CS-AIG-011,"ATT-0053,ATT-0160,ATT-0158,ATT-0159","Password_Management,Email_Security,Email_Security,Email_Security","Password_Management,Email_Security,Email_Security,Email_Security","High,High,High,High",True,b839a4f5c45ee9b63014c333362403fa0be9d0dfec9f42cea49f2aa300c53ce4
CS-AIG-012,"ATT-0366,ATT-0369,ATT-0202,ATT-0203","Incident_Response,Incident_Response,Visitor_Management,Visitor_Management","Incident_Response,Incident_Response,Visitor_Management,Visitor_Management","High,High,Medium,Medium",True,e37a6b4b110ea047a11aa523b8f6c60c371bc8697fd2d39d2938af37a688e24b
CS-AIG-013,"ATT-0374,ATT-0402,ATT-0407","Incident_Response,AI_Governance,AI_Governance","Incident_Response,AI_Governance,AI_Governance","Critical,Critical,High",True,cabfab2f326d02cd5b53668ba0fdca33b224da53e592b6e58b4ed20edb56006a
CS-AIG-014,"ATT-0382,ATT-0374,ATT-0372","Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response","Critical,Critical,Critical",True,7fcd6af3a7d43873d7153287e2dc81e597abec0e8a9407d401311284527e3b84
CS-AIG-015,"ATT-0362,ATT-0361,ATT-0364,ATT-0363","Incident_Response,Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Incident_Response","High,High,High,High",True,df4ba2b7beddd5d4a8c008aa78243e83c5a8a230e7c31ceb655f9fbf8d0d018c
CS-AIG-016,"ATT-0027,ATT-0052,ATT-0159,ATT-0158","Password_Management,Password_Management,Email_Security,Email_Security","Password_Management,Password_Management,Email_Security,Email_Security","High,High,High,High",True,f7e5b2a9543ce696ccd825818a452889b5e243d8b573e0262af23865a13e5634
CS-AIG-017,"ATT-0366,ATT-0372,ATT-0373,ATT-0375,ATT-0368","Incident_Response,Incident_Response,Incident_Response,Incident_Response,Incident_Response","Incident_Response,Incident_Response,Incident_Response,Incident_Response,Incident_Response","High,Critical,Critical,Critical,High",True,6ff208f936c4610e469b13dad0ef8f4694f73d7a18bbf6fc2e712a4d050eda81
CS-AIG-018,"ATT-0158,ATT-0159,ATT-0203,ATT-0053","Email_Security,Email_Security,Visitor_Management,Password_Management","Email_Security,Email_Security,Visitor_Management,Password_Management","High,High,Medium,High",True,a9a08a0aba92a404813eb33cfa66e30a5c54123e51536c2e7cfdf4b1e292900e
